playlist_idx,track_idx,score,new_rank,popularity_tier
118513,719285,0.9888920187950134,7,High
119423,142201,1.405335783958435,1,High
119423,819931,1.3563486337661743,2,High
119423,483711,1.3519436120986938,3,High
119423,1644590,1.3383517265319824,4,High
119423,1914114,1.3327027559280396,5,High
119423,958583,1.3060283660888672,6,High
119423,1542859,1.283408761024475,7,High
119482,1848524,1.2127500772476196,1,High
119482,317238,1.193150281906128,2,High
119482,922250,1.1536988019943237,3,High
119482,1679915,1.1436432600021362,4,High
119482,317242,1.1429823637008667,5,High
119482,247849,1.1412235498428345,6,High
119482,1574968,1.1403284072875977,7,High
121075,385102,1.2288665771484375,1,High
121075,550956,1.1921921968460083,2,High
121075,2017289,1.178768515586853,3,High
121075,1714438,1.1543906927108765,4,High
121075,1506379,1.1499148607254028,5,High
121075,752257,1.1488776206970215,6,High
121075,2050051,1.1457058191299438,7,High
121217,1271304,0.6334357857704163,1,High
121217,1238522,0.615229606628418,2,High
121217,685656,0.6103876829147339,3,High
121217,1747517,0.6041377186775208,4,High
121217,887890,0.59148108959198,5,High
121217,889195,0.5696130990982056,6,High
121217,247695,0.5515289306640625,7,High
125117,1644709,1.0495259761810303,1,High
125117,1404795,1.0177315473556519,2,High
125117,651027,1.0026404857635498,3,High
125117,788113,0.9943221807479858,4,High
125117,36948,0.9878949522972107,5,High
125117,141927,0.9827627539634705,6,High
125117,957258,0.9566134214401245,7,High
125646,1337515,1.1099293231964111,1,High
125646,889122,1.1074914932250977,2,High
125646,1542537,1.0858529806137085,3,High
125646,1405995,1.072819709777832,4,High
125646,350362,1.0726443529129028,5,High
125646,349322,1.0680912733078003,6,High
125646,143051,1.055688738822937,7,High
128221,1405719,1.1010662317276,1,High
128221,1609417,1.0979355573654175,2,High
128221,719285,1.0954103469848633,3,High
128221,1646275,1.095028281211853,4,High
128221,1846454,1.0907841920852661,5,High
128221,993834,1.087400197982788,6,High
128221,1202935,1.0873018503189087,7,High
128596,1169635,1.1974722146987915,1,High
128596,1098313,1.1832997798919678,2,High
128596,651030,1.1712653636932373,3,High
128596,888005,1.1586920022964478,4,High
128596,1238342,1.1471554040908813,5,High
128596,2017427,1.1458983421325684,6,High
128596,719429,1.1380596160888672,7,High
134672,142081,1.0762624740600586,1,High
134672,451730,1.0757246017456055,2,High
134672,2217692,1.0503830909729004,3,High
134672,1847796,1.0356318950653076,4,High
134672,142745,1.0293079614639282,5,High
134672,283178,1.016947627067566,6,High
134672,1814102,1.0156956911087036,7,High
136747,1646275,1.361226201057434,1,High
136747,1474799,1.3188751935958862,2,High
136747,1981748,1.3032996654510498,3,High
136747,1236967,1.2739301919937134,4,High
136747,248129,1.271541953086853,5,High
136747,1609546,1.2689087390899658,6,High
136747,517576,1.2612541913986206,7,High
138238,1748602,1.2039059400558472,1,High
138238,1813960,1.1896703243255615,2,High
138238,282830,1.1807677745819092,3,High
138238,719129,1.1779091358184814,4,High
138238,2083405,1.164001703262329,5,High
138238,1610563,1.1490989923477173,6,High
138238,1303930,1.1370353698730469,7,High
138972,2217414,1.1322845220565796,1,High
138972,717563,1.1279346942901611,2,High
138972,315540,1.1275880336761475,3,High
138972,212367,1.1246206760406494,4,High
138972,1405166,1.121519923210144,5,High
138972,283696,1.1202428340911865,6,High
138972,348895,1.1195214986801147,7,High
139065,1609,1.1692171096801758,1,High
139065,1133099,1.1591721773147583,2,High
139065,141395,1.158416748046875,3,High
139065,1336511,1.1552280187606812,4,High
139065,2184722,1.1513874530792236,5,High
139065,383995,1.1407616138458252,6,High
139065,855313,1.1364444494247437,7,High
141784,1646275,1.159604787826538,1,High
141784,1405719,1.118883490562439,2,High
141784,1304067,1.0725910663604736,3,High
141784,35736,1.0665291547775269,4,High
141784,1202935,1.066117286682129,5,High
141784,1609417,1.0620887279510498,6,High
141784,719285,1.0589679479599,7,High
142919,958087,1.0885975360870361,1,High
142919,1202923,1.0818144083023071,2,High
142919,1370260,1.0817551612854004,3,High
142919,958321,1.078360676765442,4,High
142919,718231,1.0780326128005981,5,High
142919,1981609,1.077656626701355,6,High
142919,451468,1.0768871307373047,7,High
143774,141136,1.2243156433105469,1,High
143774,993698,1.2088361978530884,2,High
143774,451730,1.2046598196029663,3,High
143774,1238492,1.1896806955337524,4,High
143774,1771,1.171174168586731,5,High
143774,483900,1.1596189737319946,6,High
143774,1541847,1.1533571481704712,7,High
147425,384283,1.0885100364685059,1,High
147425,1202923,1.0838334560394287,2,High
147425,2017721,1.0838046073913574,3,High
147425,1370260,1.08274245262146,4,High
147425,1271452,1.0813968181610107,5,High
147425,451468,1.080779790878296,6,High
147425,2183008,1.0758529901504517,7,High
147672,1574828,0.9555192589759827,1,High
147672,36176,0.9397134780883789,2,High
147672,684972,0.9337935447692871,3,High
147672,1369522,0.9325727820396423,4,High
147672,1679325,0.9304400682449341,5,High
147672,141134,0.9303970336914062,6,High
147672,1946581,0.9065588712692261,7,High
148076,686337,1.5147948265075684,1,High
148076,1270008,1.4794750213623047,2,High
148076,385407,1.478405475616455,3,High
148076,1440678,1.4066559076309204,4,High
148076,1474527,1.3816074132919312,5,High
148076,787825,1.3579286336898804,6,High
148076,889133,1.3559489250183105,7,High
148581,2049920,1.0347801446914673,1,High
148581,176151,1.0321335792541504,2,High
148581,1574439,1.032112956047058,3,High
148581,1780602,1.0313407182693481,4,High
148581,35736,1.0312819480895996,5,High
148581,1748219,1.0310959815979004,6,High
148581,1302899,1.0303593873977661,7,High
148901,485244,1.0347670316696167,1,High
148901,1337246,0.9796033501625061,2,High
148901,958583,0.9730619192123413,3,High
148901,248260,0.9585145115852356,4,High
148901,1542859,0.955561101436615,5,High
148901,1914415,0.9550846219062805,6,High
148901,1948225,0.953954815864563,7,High
150772,1440698,1.1935304403305054,1,High
150772,1947076,1.111664056777954,2,High
150772,686188,1.0508735179901123,3,High
150772,1847954,1.0214614868164062,4,High
150772,1506507,1.0051432847976685,5,High
150772,1814096,1.0009446144104004,6,High
150772,1881003,0.9965794086456299,7,High
154542,72151,1.2326939105987549,1,High
154542,247559,1.232048749923706,2,High
154542,1848395,1.2316162586212158,3,High
154542,1947068,1.2257513999938965,4,High
154542,212915,1.2228243350982666,5,High
154542,752780,1.1755784749984741,6,High
154542,106828,1.1719844341278076,7,High
154732,1028120,0.7770155072212219,1,High
154732,2017289,0.7758354544639587,2,High
154732,451730,0.7242913842201233,3,High
154732,484004,0.7240831851959229,4,High
154732,1506897,0.7228098511695862,5,High
154732,143036,0.7108057141304016,6,High
154732,1337515,0.7092258930206299,7,High
155945,1814963,1.167067289352417,1,High
155945,1747948,1.1654704809188843,2,High
155945,921702,1.1567620038986206,3,High
155945,1847808,1.1530251502990723,4,High
155945,2017563,1.1504844427108765,5,High
155945,106434,1.1482553482055664,6,High
155945,316984,1.1436597108840942,7,High
156359,2151429,1.216600775718689,1,High
156359,71911,1.209135890007019,2,High
156359,1405305,1.2070413827896118,3,High
156359,348906,1.1992055177688599,4,High
156359,1303924,1.194884181022644,5,High
156359,316801,1.184439778327942,6,High
156359,889433,1.1823116540908813,7,High
157793,718977,1.413667917251587,1,High
157793,1404516,1.3343888521194458,2,High
157793,1983008,1.3178961277008057,3,High
157793,1336807,1.3031386137008667,4,High
157793,685177,1.2975753545761108,5,High
157793,752801,1.2964917421340942,6,High
157793,71518,1.2958364486694336,7,High
161936,685922,1.3039742708206177,1,High
161936,584520,1.2909643650054932,2,High
161936,1062692,1.2824581861495972,3,High
161936,1133215,1.2669552564620972,4,High
161936,518222,1.2669367790222168,5,High
161936,1948227,1.2466424703598022,6,High
161936,36013,1.2445141077041626,7,High
163062,1609,1.1486843824386597,1,High
163062,2017030,1.0941085815429688,2,High
163062,1237813,1.0924105644226074,3,High
163062,1781103,1.0821051597595215,4,High
163062,2117006,1.0778144598007202,5,High
163062,452149,1.0720808506011963,6,High
163062,2084549,1.0694682598114014,7,High
164051,685947,1.0584896802902222,1,High
164051,787658,1.053965449333191,2,High
164051,850,1.0535129308700562,3,High
164051,751061,1.0530930757522583,4,High
164051,752783,1.052183747291565,5,High
164051,1948104,1.0504827499389648,6,High
164051,384519,1.0498002767562866,7,High
164509,718231,0.910875678062439,1,High
164509,958087,0.903729259967804,2,High
164509,1370260,0.9029973745346069,3,High
164509,1981609,0.8953577876091003,4,High
164509,451468,0.8923688530921936,5,High
164509,958321,0.8888900876045227,6,High
164509,1202923,0.8730565309524536,7,High
165743,141524,1.0317925214767456,1,High
165743,1473589,1.0118814706802368,2,High
165743,212512,1.0092099905014038,3,High
165743,211400,0.9958800077438354,4,High
165743,177456,0.9958712458610535,5,High
165743,820659,0.9958344101905823,6,High
165743,550304,0.9930927753448486,7,High
166621,2083553,1.1795717477798462,1,High
166621,383577,1.1628050804138184,2,High
166621,1644556,1.1449300050735474,3,High
166621,2084560,1.1197757720947266,4,High
166621,1847954,1.1142147779464722,5,High
166621,282704,1.1141393184661865,6,High
166621,1440698,1.1128259897232056,7,High
166943,550857,1.2141820192337036,1,High
166943,1133099,1.1873633861541748,2,High
166943,518222,1.1825971603393555,3,High
166943,72545,1.1719160079956055,4,High
166943,1610135,1.154588222503662,5,High
166943,177999,1.151715636253357,6,High
166943,1543245,1.1367886066436768,7,High
168583,1473576,1.1428861618041992,1,High
168583,1440128,1.136911153793335,2,High
168583,1914813,1.1308846473693848,3,High
168583,282117,1.127713680267334,4,High
168583,2183999,1.1211458444595337,5,High
168583,1881010,1.1203888654708862,6,High
168583,133,1.1153109073638916,7,High
168842,1713768,1.1326075792312622,1,High
168842,451730,1.1138919591903687,2,High
168842,650077,1.08931303024292,3,High
168842,1771,1.0358853340148926,4,High
168842,1363,1.0279209613800049,5,High
168842,1780438,1.0271809101104736,6,High
168842,247192,1.0258370637893677,7,High
169569,1747793,1.3594861030578613,1,High
169569,418131,1.3342958688735962,2,High
169569,1609410,1.2927989959716797,3,High
169569,1271023,1.2899123430252075,4,High
169569,923230,1.2845146656036377,5,High
169569,178003,1.1915903091430664,6,High
169569,1813418,1.191503643989563,7,High
170723,993980,1.2774461507797241,1,High
170723,1370813,1.2691787481307983,2,High
170723,1336519,1.23433256149292,3,High
170723,685358,1.1993076801300049,4,High
170723,106132,1.1734627485275269,5,High
170723,176848,1.1714955568313599,6,High
170723,1441087,1.1464574337005615,7,High
171147,1611118,1.2186551094055176,1,High
171147,1506102,1.2163010835647583,2,High
171147,247431,1.214820146560669,3,High
171147,1644709,1.1943228244781494,4,High
171147,316378,1.1873198747634888,5,High
171147,1237813,1.1599011421203613,6,High
171147,1780287,1.1521499156951904,7,High
171804,1202923,1.1277401447296143,1,High
171804,384283,1.1125329732894897,2,High
171804,958087,1.1119747161865234,3,High
171804,2117444,1.110777497291565,4,High
171804,1847473,1.1105118989944458,5,High
171804,2050067,1.1103427410125732,6,High
171804,1271452,1.1086065769195557,7,High
173830,787657,1.0719029903411865,1,High
173830,518094,1.0686137676239014,2,High
173830,282986,1.0611740350723267,3,High
173830,247431,1.0559287071228027,4,High
173830,1609542,1.052896499633789,5,High
173830,1203470,1.0523399114608765,6,High
173830,1201909,1.0511430501937866,7,High
174380,685656,1.3662383556365967,1,High
174380,1303054,1.3611388206481934,2,High
174380,349191,1.3342844247817993,3,High
174380,584254,1.3002394437789917,4,High
174380,719134,1.2752883434295654,5,High
174380,1947928,1.2602087259292603,6,High
174380,787553,1.260101318359375,7,High
174397,719135,1.384874701499939,1,High
174397,1715029,1.3632400035858154,2,High
174397,1404824,1.3324741125106812,3,High
174397,1304228,1.3314151763916016,4,High
174397,1814113,1.3162169456481934,5,High
174397,2083553,1.312583088874817,6,High
174397,517817,1.3077919483184814,7,High
175991,1404392,1.0288879871368408,1,High
175991,246869,0.9702051281929016,2,High
175991,1202935,0.9651846885681152,3,High
175991,1644724,0.9612763524055481,4,High
175991,1304067,0.9600800275802612,5,High
175991,2016883,0.9589655995368958,6,High
175991,2050747,0.9557105898857117,7,High
178584,141134,0.8638979196548462,1,High
178584,1574828,0.8589473962783813,2,High
178584,36176,0.857930600643158,3,High
178584,1369522,0.8506916165351868,4,High
178584,684972,0.8461079597473145,5,High
178584,1679325,0.8444849252700806,6,High
178584,1946581,0.8339738249778748,7,High
179658,385408,1.0276172161102295,1,High
179658,1203322,1.0226871967315674,2,High
179658,2117147,1.0163275003433228,3,High
179658,1027203,1.0147731304168701,4,High
179658,889132,1.0141956806182861,5,High
179658,921702,1.0104774236679077,6,High
179658,1781226,1.0007740259170532,7,High
180159,856470,0.2759794592857361,1,High
180159,247598,0.2732251286506653,2,High
180159,958457,0.2511140704154968,3,High
180159,2051742,0.24208030104637146,4,High
180159,284106,0.23709353804588318,5,High
180159,1847954,0.2320745289325714,6,High
180159,686337,0.22619397938251495,7,High
180728,1847473,1.153991937637329,1,High
180728,1202923,1.1520724296569824,2,High
180728,384283,1.1498565673828125,3,High
180728,1404395,1.1485193967819214,4,High
180728,583161,1.1483145952224731,5,High
180728,1271452,1.1418461799621582,6,High
180728,106959,1.1345477104187012,7,High
181997,718231,0.9595213532447815,1,High
181997,1370260,0.9549010992050171,2,High
181997,958087,0.9529111981391907,3,High
181997,451468,0.9428603053092957,4,High
181997,1981609,0.941468358039856,5,High
181997,958321,0.9371190667152405,6,High
181997,1202923,0.9256738424301147,7,High
182970,247555,1.0890567302703857,1,High
182970,1270578,1.0866968631744385,2,High
182970,1027328,1.0866748094558716,3,High
182970,247690,1.084755539894104,4,High
182970,1336229,1.0697121620178223,5,High
182970,1847179,1.0669790506362915,6,High
182970,212916,1.065355896949768,7,High
183242,141134,0.41693049669265747,1,High
183242,1574828,0.4052627980709076,2,High
183242,1369522,0.4045400321483612,3,High
183242,684972,0.4030679762363434,4,High
183242,1679325,0.4011666178703308,5,High
183242,1946581,0.39857998490333557,6,High
183242,2151514,0.39627912640571594,7,High
185125,1715029,0.008012591861188412,1,High
185125,957508,0.007442017085850239,2,High
185125,1947234,0.0073745474219322205,3,High
185125,1782043,0.007302173413336277,4,High
185125,1336372,0.0070112417452037334,5,High
185125,1574423,0.006796478759497404,6,High
185125,1781102,0.006778529845178127,7,High
186684,649279,1.2701103687286377,1,High
186684,2050198,1.2630500793457031,2,High
186684,1304673,1.2566341161727905,3,High
186684,958215,1.2531335353851318,4,High
186684,451039,1.2394918203353882,5,High
186684,1506245,1.2293957471847534,6,High
186684,1611542,1.2203433513641357,7,High
186755,1813695,1.4373774528503418,1,High
186755,2151429,1.3796322345733643,2,High
186755,1302915,1.3760658502578735,3,High
186755,550030,1.3568181991577148,4,High
186755,992376,1.3330951929092407,5,High
186755,316801,1.3314017057418823,6,High
186755,1237692,1.3251866102218628,7,High
188473,71901,0.78109210729599,1,High
188473,517047,0.780345618724823,2,High
188473,2017036,0.7780730128288269,3,High
188473,1369856,0.7693785429000854,4,High
188473,348478,0.7622236013412476,5,High
188473,1098076,0.7612124085426331,6,High
188473,921565,0.7513594031333923,7,High
191472,518094,1.0543349981307983,1,High
191472,247431,1.0248569250106812,2,High
191472,282986,1.0104649066925049,3,High
191472,1611118,1.0069526433944702,4,High
191472,383989,1.006408929824829,5,High
191472,719553,1.0063257217407227,6,High
191472,1203470,1.005220651626587,7,High
192044,316796,1.0224885940551758,1,High
192044,177990,1.0134689807891846,2,High
192044,1847047,1.0065284967422485,3,High
192044,1679527,0.9632883071899414,4,High
192044,1847167,0.935691237449646,5,High
192044,787972,0.9299349188804626,6,High
192044,212928,0.9193824529647827,7,High
194303,1473290,1.0926023721694946,1,High
194303,157,1.0537960529327393,2,High
194303,1028288,1.0487436056137085,3,High
194303,617904,1.0372040271759033,4,High
194303,1781378,1.0320017337799072,5,High
194303,786981,1.0276334285736084,6,High
194303,1267,1.02256178855896,7,High
194769,1405719,1.02536940574646,1,High
194769,1202935,1.019364356994629,2,High
194769,35736,1.0167824029922485,3,High
194769,1846454,1.0134519338607788,4,High
194769,1609417,1.0129061937332153,5,High
